record_id,cpse,original_description,normalized_description,canonical_id,canonical_description,category,description_score,technical_score,technical_coverage,compared_attributes,matching_attributes,critical_compared,critical_matches,critical_conflicts,critical_score,critical_coverage,attribute_evidence,conflict_count,weighted_conflict_score,confidence,decision
33,CPSE-A,M20 X 100 CS HEX BOLT,M20X100 CARBON STEEL HEX BOLT,CM0005,M20 X 80 GALVANIZED STEEL HEX BOLT,FASTENER,69.84,35.71,16.67,3,1,3,1,2,33.33,100.0,"[{""attribute"": ""diameter_mm"", ""record_value"": ""20.0"", ""canonical_value"": ""20.0"", ""status"": ""MATCH"", ""critical"": true}, {""attribute"": ""length_mm"", ""record_value"": ""100.0"", ""canonical_value"": ""80.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""size_in"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""grade"", ""record_value"": ""CS"", ""canonical_value"": ""GI"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""pressure_class"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""schedule"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""voltage_v"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""power_kw"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flow_rate_m3h"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""head_m"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cores"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cross_section_mm2"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""bearing_number"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""valve_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flange_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""gasket_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_size_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}]",2,9,0.0,NO_MATCH
33,CPSE-A,M20 X 100 CS HEX BOLT,M20X100 CARBON STEEL HEX BOLT,CM0006,M8 X 40 CARBON STEEL HEX BOLT,FASTENER,84.0,35.71,16.67,3,1,3,1,2,33.33,100.0,"[{""attribute"": ""diameter_mm"", ""record_value"": ""20.0"", ""canonical_value"": ""8.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""length_mm"", ""record_value"": ""100.0"", ""canonical_value"": ""40.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""size_in"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""grade"", ""record_value"": ""CS"", ""canonical_value"": ""CS"", ""status"": ""MATCH"", ""critical"": true}, {""attribute"": ""pressure_class"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""schedule"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""voltage_v"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""power_kw"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flow_rate_m3h"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""head_m"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cores"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cross_section_mm2"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""bearing_number"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""valve_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flange_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""gasket_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_size_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}]",2,9,2.14,NO_MATCH
33,CPSE-A,M20 X 100 CS HEX BOLT,M20X100 CARBON STEEL HEX BOLT,CM0007,M12 X 80 SS316 HEX BOLT,FASTENER,53.85,0.0,16.67,3,0,3,0,3,0.0,100.0,"[{""attribute"": ""diameter_mm"", ""record_value"": ""20.0"", ""canonical_value"": ""12.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""length_mm"", ""record_value"": ""100.0"", ""canonical_value"": ""80.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""size_in"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""grade"", ""record_value"": ""CS"", ""canonical_value"": ""SS316"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""pressure_class"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""schedule"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""voltage_v"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""power_kw"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flow_rate_m3h"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""head_m"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cores"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cross_section_mm2"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""bearing_number"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""valve_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flange_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""gasket_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_size_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}]",3,14,0.0,NO_MATCH
33,CPSE-A,M20 X 100 CS HEX BOLT,M20X100 CARBON STEEL HEX BOLT,CM0008,M16 X 75 SS304 HEX BOLT,FASTENER,53.85,0.0,16.67,3,0,3,0,3,0.0,100.0,"[{""attribute"": ""diameter_mm"", ""record_value"": ""20.0"", ""canonical_value"": ""16.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""length_mm"", ""record_value"": ""100.0"", ""canonical_value"": ""75.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""size_in"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""grade"", ""record_value"": ""CS"", ""canonical_value"": ""SS304"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""pressure_class"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""schedule"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""voltage_v"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""power_kw"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flow_rate_m3h"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""head_m"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cores"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cross_section_mm2"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""bearing_number"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""valve_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flange_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""gasket_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_size_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}]",3,14,0.0,NO_MATCH
33,CPSE-A,M20 X 100 CS HEX BOLT,M20X100 CARBON STEEL HEX BOLT,CM0009,M20 X 100 CARBON STEEL HEX BOLT,FASTENER,86.67,100.0,16.67,3,3,3,3,0,100.0,100.0,"[{""attribute"": ""diameter_mm"", ""record_value"": ""20.0"", ""canonical_value"": ""20.0"", ""status"": ""MATCH"", ""critical"": true}, {""attribute"": ""length_mm"", ""record_value"": ""100.0"", ""canonical_value"": ""100.0"", ""status"": ""MATCH"", ""critical"": true}, {""attribute"": ""size_in"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""grade"", ""record_value"": ""CS"", ""canonical_value"": ""CS"", ""status"": ""MATCH"", ""critical"": true}, {""attribute"": ""pressure_class"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""schedule"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""voltage_v"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""power_kw"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flow_rate_m3h"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""head_m"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cores"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cross_section_mm2"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""bearing_number"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""valve_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flange_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""gasket_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_size_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}]",0,0,97.2,MATCH
33,CPSE-A,M20 X 100 CS HEX BOLT,M20X100 CARBON STEEL HEX BOLT,CM0010,M10 X 30 SS304 HEX BOLT,FASTENER,57.69,0.0,16.67,3,0,3,0,3,0.0,100.0,"[{""attribute"": ""diameter_mm"", ""record_value"": ""20.0"", ""canonical_value"": ""10.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""length_mm"", ""record_value"": ""100.0"", ""canonical_value"": ""30.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""size_in"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""grade"", ""record_value"": ""CS"", ""canonical_value"": ""SS304"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""pressure_class"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""schedule"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""voltage_v"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""power_kw"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flow_rate_m3h"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""head_m"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cores"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cross_section_mm2"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""bearing_number"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""valve_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flange_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""gasket_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_size_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}]",3,14,0.0,NO_MATCH
34,CPSE-C,3 PHASE IND MTR 7.5KW 415V 50HZ,3 PHASE IND MOTOR 7.5KW 415V 50HZ,CM0071,3 PHASE INDUCTION MOTOR 5.5KW 415V 50HZ,MOTOR,88.89,50.0,11.11,2,1,2,1,1,50.0,100.0,"[{""attribute"": ""diameter_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""length_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""size_in"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""grade"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""pressure_class"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""schedule"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""voltage_v"", ""record_value"": ""415.0"", ""canonical_value"": ""415.0"", ""status"": ""MATCH"", ""critical"": true}, {""attribute"": ""power_kw"", ""record_value"": ""7.5"", ""canonical_value"": ""5.5"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""flow_rate_m3h"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""head_m"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cores"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cross_section_mm2"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""bearing_number"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""valve_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flange_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""gasket_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_size_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}]",1,5,30.17,NO_MATCH
34,CPSE-C,3 PHASE IND MTR 7.5KW 415V 50HZ,3 PHASE IND MOTOR 7.5KW 415V 50HZ,CM0072,3 PHASE INDUCTION MOTOR 7.5KW 415V 50HZ,MOTOR,93.55,100.0,11.11,2,2,2,2,0,100.0,100.0,"[{""attribute"": ""diameter_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""length_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""size_in"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""grade"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""pressure_class"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""schedule"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""voltage_v"", ""record_value"": ""415.0"", ""canonical_value"": ""415.0"", ""status"": ""MATCH"", ""critical"": true}, {""attribute"": ""power_kw"", ""record_value"": ""7.5"", ""canonical_value"": ""7.5"", ""status"": ""MATCH"", ""critical"": true}, {""attribute"": ""flow_rate_m3h"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""head_m"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cores"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cross_section_mm2"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""bearing_number"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""valve_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flange_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""gasket_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_size_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}]",0,0,98.65,MATCH
34,CPSE-C,3 PHASE IND MTR 7.5KW 415V 50HZ,3 PHASE IND MOTOR 7.5KW 415V 50HZ,CM0073,3 PHASE INDUCTION MOTOR 11KW 415V 50HZ,MOTOR,84.51,50.0,11.11,2,1,2,1,1,50.0,100.0,"[{""attribute"": ""diameter_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""length_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""size_in"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""grade"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""pressure_class"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""schedule"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""voltage_v"", ""record_value"": ""415.0"", ""canonical_value"": ""415.0"", ""status"": ""MATCH"", ""critical"": true}, {""attribute"": ""power_kw"", ""record_value"": ""7.5"", ""canonical_value"": ""11.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""flow_rate_m3h"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""head_m"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cores"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cross_section_mm2"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""bearing_number"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""valve_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flange_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""gasket_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_size_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}]",1,5,29.25,NO_MATCH
34,CPSE-C,3 PHASE IND MTR 7.5KW 415V 50HZ,3 PHASE IND MOTOR 7.5KW 415V 50HZ,CM0074,3 PHASE INDUCTION MOTOR 15KW 415V 50HZ,MOTOR,87.32,50.0,11.11,2,1,2,1,1,50.0,100.0,"[{""attribute"": ""diameter_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""length_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""size_in"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""grade"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""pressure_class"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""schedule"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""voltage_v"", ""record_value"": ""415.0"", ""canonical_value"": ""415.0"", ""status"": ""MATCH"", ""critical"": true}, {""attribute"": ""power_kw"", ""record_value"": ""7.5"", ""canonical_value"": ""15.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""flow_rate_m3h"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""head_m"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cores"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cross_section_mm2"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""bearing_number"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""valve_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flange_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""gasket_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_size_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}]",1,5,29.84,NO_MATCH
